0.0	0.0
1.0	-2.28460120717e-09
2.0	-2.40971364712e-09
3.0	-1.16514197652e-09
4.0	-3.30815490329e-09
5.0	-3.98458781345e-09
6.0	-5.31400307695e-10
7.0	3.36956831559e-10
8.0	-4.02933111284e-09
9.0	-4.18325649876e-09
10.0	1.71341594897e-10
11.0	5.03442567743e-09
12.0	-9.40349823396e-09
13.0	7.04382554419e-09
14.0	-1.84605523115e-09
15.0	-6.19178373e-09
16.0	1.41081966997e-08
17.0	-7.35728866182e-09
18.0	-1.9998489982e-09
19.0	5.05542132507e-09
20.0	1.09389784717e-09
21.0	-2.00359777006e-08
22.0	1.39457476204e-08
23.0	1.13806622246e-08
24.0	-2.79790830947e-08
25.0	-5.29220986182e-09
26.0	2.70791000487e-08
27.0	-1.48103390982e-08
28.0	-1.99885818199e-08
29.0	1.62644840042e-08
30.0	1.0050641069e-09
31.0	-5.58803703833e-09
32.0	-2.62336204513e-08
33.0	2.26923509144e-08
34.0	1.23105197508e-08
35.0	-4.30082767065e-08
36.0	6.26194855075e-09
37.0	2.51394591507e-08
38.0	-2.13167068509e-08
39.0	-1.5135157551e-08
40.0	1.18906058001e-08
41.0	2.47130454648e-09
42.0	-2.52266926335e-08
43.0	1.2173345657e-08
44.0	1.20231444332e-09
45.0	-2.05655233151e-08
46.0	1.96439931141e-08
47.0	-1.719819033e-08
48.0	8.6776581157e-08
49.0	1.26712974368e-07
50.0	2.2779404825e-07
51.0	-2.76089945369e-07
52.0	-3.4066714174e-07
53.0	7.59456111676e-07
54.0	-3.42563198672e-07
55.0	-8.22189780218e-07
56.0	7.83804790269e-07
57.0	-2.50481074616e-07
58.0	-1.11827581022e-06
59.0	3.11678132608e-07
60.0	5.4606458873e-07
61.0	-2.29418671378e-07
62.0	-1.3404499966e-06
63.0	1.46715576386e-06
64.0	1.58081801434e-06
65.0	-2.39753112057e-06
66.0	2.09917054646e-06
67.0	2.01116836315e-07
68.0	-2.80885563463e-06
69.0	4.27147018923e-07
70.0	8.77289349931e-07
71.0	1.08183264322e-06
72.0	-1.40960415289e-07
73.0	4.51065672952e-07
74.0	-2.29845096898e-07
75.0	-2.64869881329e-07
76.0	-2.86728912054e-06
77.0	4.34641037119e-07
78.0	2.1319669066e-06
79.0	-2.75371253413e-06
80.0	2.10411434101e-06
81.0	1.16365574161e-06
82.0	-1.70881134655e-06
83.0	4.89918659188e-07
84.0	-5.28889599075e-07
85.0	1.22399530067e-06
86.0	2.86495703272e-06
87.0	-8.77649138451e-07
88.0	-4.45935970707e-06
89.0	1.95150502459e-06
90.0	6.76429615419e-06
91.0	-5.30503730664e-06
92.0	-1.25360528144e-06
93.0	2.37618864562e-06
94.0	-1.52507136526e-06
95.0	-2.20286144708e-06
96.0	-4.02095486146e-07
97.0	2.66128139959e-06
98.0	-6.08033786243e-06
99.0	7.10055827705e-06
100.0	1.12361099929e-06
101.0	-5.53332817635e-06
102.0	1.5231111312e-06
103.0	-1.10632580525e-06
104.0	3.94363103732e-06
105.0	-1.18266102751e-06
106.0	-2.44292528131e-07
107.0	-3.0657710218e-06
108.0	1.57764384543e-08
109.0	1.26488651918e-06
110.0	-1.92678253993e-06
111.0	7.65191416475e-07
112.0	-2.18473271238e-06
113.0	3.40620546504e-06
114.0	6.58210768335e-07
115.0	-2.42824253339e-06
116.0	3.63963017856e-06
117.0	-8.0427480235e-06
118.0	6.05205688156e-06
119.0	6.57437353361e-06
120.0	-8.73348641272e-06
121.0	1.06962871255e-05
122.0	-7.17127882512e-06
123.0	-2.30894932502e-07
124.0	-5.08295744716e-06
125.0	5.05172528904e-06
126.0	1.01523179675e-05
127.0	-1.79801617714e-05
128.0	1.90471208177e-05
129.0	-7.5083828234e-06
130.0	-1.55031933615e-06
131.0	4.25166258038e-06
132.0	1.31536550809e-06
133.0	3.21059452229e-06
134.0	-1.05578192359e-05
135.0	1.005018556e-05
136.0	-1.09672319388e-05
137.0	7.77263611556e-06
138.0	-2.02624402183e-05
139.0	2.18927110567e-05
140.0	4.63134417518e-06
141.0	-2.8507266222e-05
142.0	3.73399365155e-05
143.0	-2.9379474325e-05
144.0	-1.44439777078e-06
145.0	5.33334226726e-06
146.0	4.60640542724e-06
147.0	1.36337836592e-05
148.0	-2.16135026844e-05
149.0	7.29709451324e-06
150.0	-1.00965344652e-05
151.0	-2.15088401887e-06
152.0	1.19222782737e-05
153.0	-1.11762023968e-06
154.0	-2.34160702962e-06
155.0	1.89985435503e-06
156.0	1.32719573345e-05
157.0	-3.17017350107e-06
158.0	-2.33550200031e-05
159.0	-1.08943231294e-05
160.0	1.44384039034e-05
161.0	1.93812828893e-05
162.0	-7.33184468681e-06
163.0	5.18804624991e-06
164.0	-1.53805152315e-06
165.0	-1.76543119786e-06
166.0	1.37503180212e-06
167.0	-9.01980877358e-06
168.0	1.49869991402e-05
169.0	-1.14126433596e-05
170.0	1.61145257395e-05
171.0	-1.18668403766e-05
